HaploidChromosomeNum = 10
RandomSeed = 0.2
Pop1AvgAlleleFreq = 1
Pop1AvgAlleleFreqStdev = 0
Pop2AvgAlleleFreq = 1
Pop2AvgAlleleFreqStdev = 0
:chr 1	len = 2.5e+07	centromere = 2.5e+07

Num	Position Percentage	Position Abs.	Freq. Pop 1	Freq. Pop 2
162	0.162014	4.05036e+06	1	0
163	0.166814	4.17034e+06	1	0
164	0.166919	4.17298e+06	1	0
165	0.16844	4.211e+06	1	0
166	0.169122	4.22806e+06	1	0
167	0.169339	4.23348e+06	1	0
168	0.171998	4.29996e+06	1	0
169	0.172047	4.30118e+06	1	0
170	0.173001	4.32504e+06	1	0
171	0.173716	4.34291e+06	1	0
172	0.175346	4.38364e+06	1	0
173	0.177558	4.43896e+06	1	0
174	0.177558	4.43896e+06	1	0
175	0.177942	4.44854e+06	1	0
176	0.179077	4.47692e+06	1	0
177	0.179906	4.49766e+06	1	0
178	0.180668	4.51669e+06	1	0
179	0.181583	4.53957e+06	1	0
180	0.181604	4.54009e+06	1	0
181	0.182198	4.55495e+06	1	0
182	0.183635	4.59088e+06	1	0
183	0.184819	4.62048e+06	1	0
184	0.184857	4.62143e+06	1	0
185	0.185864	4.6466e+06	1	0
186	0.188174	4.70435e+06	1	0
187	0.18831	4.70776e+06	1	0
188	0.188547	4.71368e+06	1	0
189	0.191053	4.77633e+06	1	0
190	0.191744	4.7936e+06	1	0
191	0.192238	4.80596e+06	1	0
192	0.192447	4.81117e+06	1	0
193	0.192837	4.82093e+06	1	0
194	0.193219	4.83049e+06	1	0
195	0.193619	4.84047e+06	1	0
196	0.196062	4.90154e+06	1	0
197	0.196704	4.91759e+06	1	0
198	0.198998	4.97495e+06	1	0
199	0.20359	5.08976e+06	1	0
200	0.203936	5.09841e+06	1	0
201	0.204089	5.10223e+06	1	0
202	0.205085	5.12713e+06	1	0
203	0.207632	5.19079e+06	1	0
204	0.208668	5.2167e+06	1	0
205	0.211264	5.28159e+06	1	0
206	0.211543	5.28856e+06	1	0
207	0.212615	5.31537e+06	1	0
208	0.214555	5.36387e+06	1	0
209	0.215919	5.39796e+06	1	0
210	0.216328	5.40819e+06	1	0
211	0.217345	5.43363e+06	1	0
212	0.218157	5.45392e+06	1	0
213	0.219183	5.47958e+06	1	0
214	0.220193	5.50483e+06	1	0
215	0.220932	5.5233e+06	1	0
216	0.221068	5.5267e+06	1	0
217	0.223212	5.58029e+06	1	0
218	0.224625	5.61563e+06	1	0
219	0.224713	5.61782e+06	1	0
220	0.227484	5.6871e+06	1	0
221	0.227843	5.69607e+06	1	0
222	0.229272	5.73179e+06	1	0
223	0.22943	5.73575e+06	1	0
224	0.23024	5.75599e+06	1	0
225	0.23156	5.789e+06	1	0
226	0.233102	5.82755e+06	1	0
227	0.233341	5.83352e+06	1	0
228	0.233757	5.84392e+06	1	0
229	0.235582	5.88954e+06	1	0
230	0.236572	5.9143e+06	1	0
231	0.236799	5.91998e+06	1	0
232	0.239432	5.98581e+06	1	0
233	0.240662	6.01656e+06	1	0
234	0.240973	6.02433e+06	1	0
235	0.24136	6.03399e+06	1	0
236	0.242999	6.07497e+06	1	0
237	0.24378	6.09451e+06	1	0
238	0.247123	6.17808e+06	1	0
239	0.247784	6.1946e+06	1	0
240	0.248692	6.21729e+06	1	0
241	0.248952	6.2238e+06	1	0
242	0.249321	6.23303e+06	1	0
243	0.249919	6.24798e+06	1	0
244	0.251939	6.29847e+06	1	0
245	0.252232	6.30579e+06	1	0
246	0.252495	6.31236e+06	1	0
247	0.252835	6.32089e+06	1	0
248	0.252865	6.32163e+06	1	0
249	0.254055	6.35137e+06	1	0
250	0.257201	6.43002e+06	1	0
251	0.259658	6.49144e+06	1	0
252	0.259854	6.49634e+06	1	0
253	0.260074	6.50186e+06	1	0
254	0.26281	6.57024e+06	1	0
255	0.263238	6.58096e+06	1	0
256	0.263834	6.59584e+06	1	0
257	0.265435	6.63588e+06	1	0
258	0.265695	6.64238e+06	1	0
259	0.267502	6.68755e+06	1	0
260	0.26771	6.69275e+06	1	0
261	0.268824	6.72061e+06	1	0
262	0.269923	6.74808e+06	1	0
263	0.270039	6.75097e+06	1	0
264	0.271447	6.78619e+06	1	0
265	0.271459	6.78648e+06	1	0
266	0.271605	6.79012e+06	1	0
267	0.272655	6.81636e+06	1	0
268	0.273265	6.83162e+06	1	0
269	0.274392	6.8598e+06	1	0
270	0.274405	6.86013e+06	1	0
271	0.275454	6.88634e+06	1	0
272	0.275935	6.89837e+06	1	0
273	0.275972	6.89929e+06	1	0
274	0.277347	6.93369e+06	1	0
275	0.278552	6.96381e+06	1	0
276	0.278694	6.96734e+06	1	0
277	0.278703	6.96757e+06	1	0
278	0.280996	7.02491e+06	1	0
279	0.281554	7.03884e+06	1	0
280	0.283737	7.09342e+06	1	0
281	0.284942	7.12354e+06	1	0
282	0.285336	7.1334e+06	1	0
283	0.285815	7.14537e+06	1	0
284	0.286199	7.15496e+06	1	0
285	0.289392	7.23481e+06	1	0
286	0.291118	7.27795e+06	1	0
287	0.292405	7.31012e+06	1	0
288	0.292542	7.31354e+06	1	0
289	0.293181	7.32952e+06	1	0
290	0.295345	7.38363e+06	1	0
291	0.295856	7.3964e+06	1	0
292	0.296957	7.42393e+06	1	0
293	0.297152	7.4288e+06	1	0
294	0.297331	7.43327e+06	1	0
295	0.297743	7.44358e+06	1	0
296	0.297904	7.44761e+06	1	0
297	0.29848	7.462e+06	1	0
298	0.299139	7.47847e+06	1	0
299	0.299666	7.49166e+06	1	0
300	0.299691	7.49227e+06	1	0
301	0.300021	7.50052e+06	1	0
302	0.301604	7.54011e+06	1	0
303	0.302907	7.57267e+06	1	0
304	0.303825	7.59562e+06	1	0
305	0.304216	7.6054e+06	1	0
306	0.30571	7.64274e+06	1	0
307	0.30655	7.66374e+06	1	0
308	0.307022	7.67554e+06	1	0
309	0.308181	7.70453e+06	1	0
310	0.309064	7.7266e+06	1	0
311	0.309243	7.73107e+06	1	0
312	0.309387	7.73466e+06	1	0
313	0.309618	7.74044e+06	1	0
314	0.311461	7.78652e+06	1	0
315	0.311495	7.78737e+06	1	0
316	0.313532	7.83829e+06	1	0
317	0.314556	7.8639e+06	1	0
318	0.314712	7.8678e+06	1	0
319	0.31486	7.8715e+06	1	0
320	0.314871	7.87179e+06	1	0
321	0.315142	7.87855e+06	1	0
322	0.316433	7.91083e+06	1	0
323	0.316928	7.92319e+06	1	0
324	0.318115	7.95287e+06	1	0
325	0.318138	7.95346e+06	1	0
326	0.319194	7.97984e+06	1	0
327	0.319307	7.98268e+06	1	0
328	0.319654	7.99135e+06	1	0
329	0.322554	8.06385e+06	1	0
330	0.324612	8.11529e+06	1	0
331	0.327096	8.17739e+06	1	0
332	0.327413	8.18532e+06	1	0
333	0.327836	8.19589e+06	1	0
334	0.328679	8.21698e+06	1	0
335	0.329306	8.23266e+06	1	0
336	0.329821	8.24553e+06	1	0
337	0.332638	8.31595e+06	1	0
338	0.333054	8.32635e+06	1	0
339	0.333944	8.34861e+06	1	0
340	0.334454	8.36135e+06	1	0
341	0.335112	8.37779e+06	1	0
342	0.335297	8.38243e+06	1	0
343	0.335435	8.38587e+06	1	0
344	0.336251	8.40628e+06	1	0
345	0.336759	8.41897e+06	1	0
346	0.338905	8.47263e+06	1	0
347	0.339036	8.47591e+06	1	0
348	0.339445	8.48613e+06	1	0
349	0.339805	8.49513e+06	1	0
350	0.341672	8.5418e+06	1	0
351	0.345838	8.64596e+06	1	0
352	0.347493	8.68732e+06	1	0
353	0.352244	8.80611e+06	1	0
354	0.352464	8.81161e+06	1	0
355	0.354545	8.86363e+06	1	0
356	0.355202	8.88005e+06	1	0
357	0.355366	8.88414e+06	1	0
358	0.35603	8.90075e+06	1	0
359	0.359024	8.97559e+06	1	0
360	0.359038	8.97594e+06	1	0
361	0.359512	8.98779e+06	1	0
362	0.36206	9.0515e+06	1	0
363	0.362956	9.07389e+06	1	0
364	0.363742	9.09356e+06	1	0
365	0.364477	9.11193e+06	1	0
366	0.364835	9.12089e+06	1	0
367	0.365116	9.12789e+06	1	0
368	0.365671	9.14177e+06	1	0
369	0.366194	9.15486e+06	1	0
370	0.366619	9.16548e+06	1	0
371	0.37002	9.2505e+06	1	0
372	0.370587	9.26467e+06	1	0
373	0.372121	9.30303e+06	1	0
374	0.372241	9.30603e+06	1	0
375	0.372753	9.31882e+06	1	0
376	0.374055	9.35137e+06	1	0
377	0.374589	9.36472e+06	1	0
378	0.374917	9.37292e+06	1	0
379	0.377316	9.43289e+06	1	0
380	0.377702	9.44255e+06	1	0
381	0.378004	9.45009e+06	1	0
382	0.38155	9.53875e+06	1	0
383	0.381721	9.54303e+06	1	0
384	0.382532	9.56329e+06	1	0
385	0.38304	9.57601e+06	1	0
386	0.383399	9.58497e+06	1	0
387	0.388804	9.72009e+06	1	0
388	0.38901	9.72525e+06	1	0
389	0.389174	9.72935e+06	1	0
390	0.389826	9.74565e+06	1	0
391	0.390236	9.7559e+06	1	0
392	0.391387	9.78468e+06	1	0
393	0.391472	9.7868e+06	1	0
394	0.392106	9.80264e+06	1	0
395	0.392918	9.82294e+06	1	0
396	0.393047	9.82618e+06	1	0
397	0.393292	9.8323e+06	1	0
398	0.393921	9.84801e+06	1	0
399	0.395159	9.87898e+06	1	0
400	0.396713	9.91782e+06	1	0
401	0.402553	1.00638e+07	1	0
402	0.408427	1.02107e+07	1	0
403	0.408644	1.02161e+07	1	0
404	0.408748	1.02187e+07	1	0
405	0.408807	1.02202e+07	1	0
406	0.409741	1.02435e+07	1	0
407	0.411294	1.02824e+07	1	0
408	0.411482	1.0287e+07	1	0
409	0.413065	1.03266e+07	1	0
410	0.413688	1.03422e+07	1	0
411	0.413958	1.03489e+07	1	0
412	0.414803	1.03701e+07	1	0
413	0.415336	1.03834e+07	1	0
414	0.415426	1.03857e+07	1	0
415	0.416662	1.04165e+07	1	0
416	0.416848	1.04212e+07	1	0
417	0.416866	1.04216e+07	1	0
418	0.417336	1.04334e+07	1	0
419	0.420384	1.05096e+07	1	0
420	0.422705	1.05676e+07	1	0
421	0.42397	1.05992e+07	1	0
422	0.425647	1.06412e+07	1	0
423	0.426095	1.06524e+07	1	0
424	0.42628	1.0657e+07	1	0
425	0.426505	1.06626e+07	1	0
426	0.427563	1.06891e+07	1	0
427	0.430792	1.07698e+07	1	0
428	0.432573	1.08143e+07	1	0
429	0.432886	1.08222e+07	1	0
430	0.434895	1.08724e+07	1	0
431	0.436841	1.0921e+07	1	0
432	0.43717	1.09293e+07	1	0
433	0.437221	1.09305e+07	1	0
434	0.439094	1.09774e+07	1	0
435	0.439102	1.09775e+07	1	0
436	0.439487	1.09872e+07	1	0
437	0.439595	1.09899e+07	1	0
438	0.441444	1.10361e+07	1	0
439	0.442258	1.10565e+07	1	0
440	0.444168	1.11042e+07	1	0
441	0.444625	1.11156e+07	1	0
442	0.445624	1.11406e+07	1	0
443	0.448006	1.12002e+07	1	0
444	0.448187	1.12047e+07	1	0
445	0.449194	1.12298e+07	1	0
446	0.453457	1.13364e+07	1	0
447	0.455915	1.13979e+07	1	0
448	0.458016	1.14504e+07	1	0
449	0.458992	1.14748e+07	1	0
450	0.459207	1.14802e+07	1	0
451	0.459566	1.14892e+07	1	0
452	0.46058	1.15145e+07	1	0
453	0.462206	1.15551e+07	1	0
454	0.462899	1.15725e+07	1	0
455	0.463042	1.1576e+07	1	0
456	0.464143	1.16036e+07	1	0
457	0.470938	1.17735e+07	1	0
458	0.471066	1.17767e+07	1	0
459	0.471654	1.17913e+07	1	0
460	0.472071	1.18018e+07	1	0
461	0.473833	1.18458e+07	1	0
462	0.475263	1.18816e+07	1	0
463	0.475539	1.18885e+07	1	0
464	0.476921	1.1923e+07	1	0
465	0.47943	1.19857e+07	1	0
466	0.480145	1.20036e+07	1	0
467	0.481192	1.20298e+07	1	0
468	0.481698	1.20425e+07	1	0
469	0.482035	1.20509e+07	1	0
470	0.482645	1.20661e+07	1	0
471	0.484923	1.21231e+07	1	0
472	0.485727	1.21432e+07	1	0
473	0.485896	1.21474e+07	1	0
474	0.486028	1.21507e+07	1	0
475	0.486657	1.21664e+07	1	0
476	0.486851	1.21713e+07	1	0
477	0.487128	1.21782e+07	1	0
478	0.487435	1.21859e+07	1	0
479	0.48879	1.22198e+07	1	0
480	0.491046	1.22762e+07	1	0
481	0.493598	1.23399e+07	1	0
482	0.49362	1.23405e+07	1	0
483	0.494169	1.23542e+07	1	0
484	0.496403	1.24101e+07	1	0
485	0.496962	1.24241e+07	1	0
486	0.498453	1.24613e+07	1	0
487	0.499513	1.24878e+07	1	0
488	0.500141	1.25035e+07	1	0
489	0.500169	1.25042e+07	1	0
490	0.500448	1.25112e+07	1	0
491	0.500687	1.25172e+07	1	0
492	0.500874	1.25218e+07	1	0
493	0.50182	1.25455e+07	1	0
494	0.501835	1.25459e+07	1	0
495	0.502034	1.25508e+07	1	0
496	0.503549	1.25887e+07	1	0
497	0.503982	1.25996e+07	1	0
498	0.504108	1.26027e+07	1	0
499	0.504874	1.26219e+07	1	0
500	0.505055	1.26264e+07	1	0
501	0.505486	1.26372e+07	1	0
502	0.506627	1.26657e+07	1	0
503	0.50675	1.26688e+07	1	0
504	0.508878	1.27219e+07	1	0
505	0.510315	1.27579e+07	1	0
506	0.511667	1.27917e+07	1	0
507	0.511876	1.27969e+07	1	0
508	0.512103	1.28026e+07	1	0
509	0.512734	1.28184e+07	1	0
510	0.514581	1.28645e+07	1	0
511	0.514822	1.28706e+07	1	0
512	0.516046	1.29011e+07	1	0
513	0.517126	1.29282e+07	1	0
514	0.518644	1.29661e+07	1	0
515	0.518863	1.29716e+07	1	0
516	0.519316	1.29829e+07	1	0
517	0.519568	1.29892e+07	1	0
518	0.519881	1.2997e+07	1	0
519	0.520332	1.30083e+07	1	0
520	0.520685	1.30171e+07	1	0
521	0.523542	1.30886e+07	1	0
522	0.524365	1.31091e+07	1	0
523	0.525484	1.31371e+07	1	0
524	0.525567	1.31392e+07	1	0
525	0.526981	1.31745e+07	1	0
526	0.527134	1.31783e+07	1	0
527	0.527206	1.31802e+07	1	0
528	0.529365	1.32341e+07	1	0
529	0.529445	1.32361e+07	1	0
530	0.531034	1.32758e+07	1	0
531	0.532399	1.331e+07	1	0
532	0.532842	1.3321e+07	1	0
533	0.534479	1.3362e+07	1	0
534	0.536277	1.34069e+07	1	0
535	0.537316	1.34329e+07	1	0
536	0.53757	1.34393e+07	1	0
537	0.539778	1.34944e+07	1	0
538	0.541251	1.35313e+07	1	0
539	0.542139	1.35535e+07	1	0
540	0.543418	1.35854e+07	1	0
541	0.543727	1.35932e+07	1	0
542	0.543866	1.35967e+07	1	0
543	0.544385	1.36096e+07	1	0
544	0.545035	1.36259e+07	1	0
545	0.548685	1.37171e+07	1	0
546	0.549393	1.37348e+07	1	0
547	0.549422	1.37356e+07	1	0
548	0.550404	1.37601e+07	1	0
549	0.550983	1.37746e+07	1	0
550	0.552095	1.38024e+07	1	0
551	0.553504	1.38376e+07	1	0
552	0.553712	1.38428e+07	1	0
553	0.55391	1.38477e+07	1	0
554	0.553999	1.385e+07	1	0
555	0.555763	1.38941e+07	1	0
556	0.555864	1.38966e+07	1	0
557	0.557294	1.39324e+07	1	0
558	0.559066	1.39766e+07	1	0
559	0.559269	1.39817e+07	1	0
560	0.559826	1.39956e+07	1	0
561	0.560054	1.40014e+07	1	0
562	0.560478	1.40119e+07	1	0
563	0.56121	1.40302e+07	1	0
564	0.565654	1.41413e+07	1	0
565	0.565687	1.41422e+07	1	0
566	0.567484	1.41871e+07	1	0
567	0.569557	1.42389e+07	1	0
568	0.569891	1.42473e+07	1	0
569	0.570015	1.42504e+07	1	0
570	0.572055	1.43014e+07	1	0
571	0.574538	1.43634e+07	1	0
572	0.575087	1.43772e+07	1	0
573	0.57666	1.44165e+07	1	0
574	0.579026	1.44756e+07	1	0
575	0.579389	1.44847e+07	1	0
576	0.580382	1.45095e+07	1	0
577	0.580526	1.45132e+07	1	0
578	0.580877	1.45219e+07	1	0
579	0.581542	1.45386e+07	1	0
580	0.583109	1.45777e+07	1	0
581	0.58311	1.45778e+07	1	0
582	0.58374	1.45935e+07	1	0
583	0.583847	1.45962e+07	1	0
584	0.584015	1.46004e+07	1	0
585	0.584201	1.4605e+07	1	0
586	0.585124	1.46281e+07	1	0
587	0.586324	1.46581e+07	1	0
588	0.586703	1.46676e+07	1	0
589	0.587395	1.46849e+07	1	0
590	0.589202	1.473e+07	1	0
591	0.589729	1.47432e+07	1	0
592	0.591151	1.47788e+07	1	0
593	0.591191	1.47798e+07	1	0
594	0.592195	1.48049e+07	1	0
595	0.593004	1.48251e+07	1	0
596	0.593101	1.48275e+07	1	0
597	0.593325	1.48331e+07	1	0
598	0.594464	1.48616e+07	1	0
599	0.595472	1.48868e+07	1	0
600	0.596101	1.49025e+07	1	0
601	0.596393	1.49098e+07	1	0
602	0.597789	1.49447e+07	1	0
603	0.599231	1.49808e+07	1	0
604	0.599323	1.49831e+07	1	0
605	0.599354	1.49839e+07	1	0
606	0.600162	1.50041e+07	1	0
607	0.600598	1.50149e+07	1	0
608	0.601724	1.50431e+07	1	0
609	0.603616	1.50904e+07	1	0
610	0.603989	1.50997e+07	1	0
611	0.603992	1.50998e+07	1	0
612	0.604439	1.5111e+07	1	0
613	0.6045	1.51125e+07	1	0
614	0.605314	1.51328e+07	1	0
615	0.606024	1.51506e+07	1	0
616	0.610243	1.52561e+07	1	0
617	0.612011	1.53003e+07	1	0
618	0.617017	1.54254e+07	1	0
619	0.619246	1.54811e+07	1	0
620	0.619531	1.54883e+07	1	0
621	0.619667	1.54917e+07	1	0
622	0.620094	1.55023e+07	1	0
623	0.621552	1.55388e+07	1	0
624	0.622127	1.55532e+07	1	0
625	0.62361	1.55903e+07	1	0
626	0.624757	1.56189e+07	1	0
627	0.624882	1.5622e+07	1	0
628	0.624885	1.56221e+07	1	0
629	0.626024	1.56506e+07	1	0
630	0.627972	1.56993e+07	1	0
631	0.629099	1.57275e+07	1	0
632	0.630145	1.57536e+07	1	0
633	0.630741	1.57685e+07	1	0
634	0.630994	1.57748e+07	1	0
635	0.631868	1.57967e+07	1	0
636	0.634943	1.58736e+07	1	0
637	0.635268	1.58817e+07	1	0
638	0.636687	1.59172e+07	1	0
639	0.637532	1.59383e+07	1	0
640	0.637858	1.59465e+07	1	0
641	0.638383	1.59596e+07	1	0
642	0.638717	1.59679e+07	1	0
643	0.645183	1.61296e+07	1	0
644	0.646029	1.61507e+07	1	0
645	0.646035	1.61509e+07	1	0
646	0.646732	1.61683e+07	1	0
647	0.647086	1.61772e+07	1	0
648	0.647817	1.61954e+07	1	0
649	0.648246	1.62062e+07	1	0
650	0.648294	1.62074e+07	1	0
651	0.649075	1.62269e+07	1	0
652	0.649247	1.62312e+07	1	0
653	0.64926	1.62315e+07	1	0
654	0.653148	1.63287e+07	1	0
655	0.653385	1.63346e+07	1	0
656	0.654618	1.63654e+07	1	0
657	0.65586	1.63965e+07	1	0
658	0.656116	1.64029e+07	1	0
659	0.657018	1.64254e+07	1	0
660	0.657849	1.64462e+07	1	0
661	0.658947	1.64737e+07	1	0
662	0.662921	1.6573e+07	1	0
663	0.665999	1.665e+07	1	0
664	0.670279	1.6757e+07	1	0
665	0.670943	1.67736e+07	1	0
666	0.671218	1.67804e+07	1	0
667	0.671847	1.67962e+07	1	0
668	0.672112	1.68028e+07	1	0
669	0.672857	1.68214e+07	1	0
670	0.67299	1.68247e+07	1	0
671	0.675471	1.68868e+07	1	0
672	0.676928	1.69232e+07	1	0
673	0.677392	1.69348e+07	1	0
674	0.678281	1.6957e+07	1	0
675	0.678555	1.69639e+07	1	0
676	0.679454	1.69863e+07	1	0
677	0.680363	1.70091e+07	1	0
678	0.680451	1.70113e+07	1	0
679	0.684294	1.71074e+07	1	0
680	0.684757	1.71189e+07	1	0
681	0.685491	1.71373e+07	1	0
682	0.68596	1.7149e+07	1	0
683	0.687522	1.7188e+07	1	0
684	0.687912	1.71978e+07	1	0
685	0.688927	1.72232e+07	1	0
686	0.690544	1.72636e+07	1	0
687	0.690562	1.72641e+07	1	0
688	0.690785	1.72696e+07	1	0
689	0.69104	1.7276e+07	1	0
690	0.69207	1.73018e+07	1	0
691	0.696569	1.74142e+07	1	0
692	0.696726	1.74182e+07	1	0
693	0.69745	1.74362e+07	1	0
694	0.697562	1.7439e+07	1	0
695	0.697666	1.74416e+07	1	0
696	0.697741	1.74435e+07	1	0
697	0.69791	1.74477e+07	1	0
698	0.699581	1.74895e+07	1	0
699	0.700015	1.75004e+07	1	0
700	0.704459	1.76115e+07	1	0
701	0.704619	1.76155e+07	1	0
702	0.705257	1.76314e+07	1	0
703	0.70771	1.76928e+07	1	0
704	0.709886	1.77471e+07	1	0
705	0.711775	1.77944e+07	1	0
706	0.712651	1.78163e+07	1	0
707	0.71323	1.78307e+07	1	0
708	0.713278	1.78319e+07	1	0
709	0.713904	1.78476e+07	1	0
710	0.714891	1.78723e+07	1	0
711	0.715771	1.78943e+07	1	0
712	0.717129	1.79282e+07	1	0
713	0.717409	1.79352e+07	1	0
714	0.719102	1.79775e+07	1	0
715	0.719586	1.79897e+07	1	0
716	0.720883	1.80221e+07	1	0
717	0.721709	1.80427e+07	1	0
718	0.722036	1.80509e+07	1	0
719	0.722944	1.80736e+07	1	0
720	0.724203	1.81051e+07	1	0
721	0.726193	1.81548e+07	1	0
722	0.726552	1.81638e+07	1	0
723	0.729912	1.82478e+07	1	0
724	0.731272	1.82818e+07	1	0
725	0.731493	1.82873e+07	1	0
726	0.733402	1.83351e+07	1	0
727	0.73399	1.83497e+07	1	0
728	0.734661	1.83665e+07	1	0
729	0.735757	1.83939e+07	1	0
730	0.737602	1.84401e+07	1	0
731	0.738267	1.84567e+07	1	0
732	0.738527	1.84632e+07	1	0
733	0.741082	1.85271e+07	1	0
734	0.742363	1.85591e+07	1	0
735	0.742709	1.85677e+07	1	0
736	0.745454	1.86364e+07	1	0
737	0.745578	1.86395e+07	1	0
738	0.746768	1.86692e+07	1	0
739	0.747296	1.86824e+07	1	0
740	0.747418	1.86854e+07	1	0
741	0.747835	1.86959e+07	1	0
742	0.748813	1.87203e+07	1	0
743	0.749005	1.87251e+07	1	0
744	0.749016	1.87254e+07	1	0
745	0.749263	1.87316e+07	1	0
746	0.750789	1.87697e+07	1	0
747	0.751303	1.87826e+07	1	0
748	0.751335	1.87834e+07	1	0
749	0.754981	1.88745e+07	1	0
750	0.755087	1.88772e+07	1	0
751	0.75593	1.88982e+07	1	0
752	0.757561	1.8939e+07	1	0
753	0.757991	1.89498e+07	1	0
754	0.758076	1.89519e+07	1	0
755	0.758092	1.89523e+07	1	0
756	0.759941	1.89985e+07	1	0
757	0.759995	1.89999e+07	1	0
758	0.760335	1.90084e+07	1	0
759	0.761394	1.90349e+07	1	0
760	0.762155	1.90539e+07	1	0
761	0.763023	1.90756e+07	1	0
762	0.763924	1.90981e+07	1	0
763	0.764062	1.91016e+07	1	0
764	0.764984	1.91246e+07	1	0
765	0.765012	1.91253e+07	1	0
766	0.765907	1.91477e+07	1	0
767	0.767734	1.91934e+07	1	0
768	0.767835	1.91959e+07	1	0
769	0.768081	1.9202e+07	1	0
770	0.7691	1.92275e+07	1	0
771	0.771065	1.92766e+07	1	0
772	0.771192	1.92798e+07	1	0
773	0.772067	1.93017e+07	1	0
774	0.773169	1.93292e+07	1	0
775	0.774219	1.93555e+07	1	0
776	0.774352	1.93588e+07	1	0
777	0.774493	1.93623e+07	1	0
778	0.77453	1.93633e+07	1	0
779	0.775379	1.93845e+07	1	0
780	0.776977	1.94244e+07	1	0
781	0.778068	1.94517e+07	1	0
782	0.778803	1.94701e+07	1	0
783	0.78027	1.95068e+07	1	0
784	0.781154	1.95289e+07	1	0
785	0.782536	1.95634e+07	1	0
786	0.782781	1.95695e+07	1	0
787	0.78288	1.9572e+07	1	0
788	0.785207	1.96302e+07	1	0
789	0.786686	1.96672e+07	1	0
790	0.787123	1.96781e+07	1	0
791	0.787725	1.96931e+07	1	0
792	0.791151	1.97788e+07	1	0
793	0.791483	1.97871e+07	1	0
794	0.791671	1.97918e+07	1	0
795	0.792905	1.98226e+07	1	0
796	0.793582	1.98396e+07	1	0
797	0.794636	1.98659e+07	1	0
798	0.795164	1.98791e+07	1	0
799	0.796272	1.99068e+07	1	0
800	0.796351	1.99088e+07	1	0
801	0.797011	1.99253e+07	1	0
802	0.800016	2.00004e+07	1	0
803	0.800841	2.0021e+07	1	0
804	0.801653	2.00413e+07	1	0
805	0.802227	2.00557e+07	1	0
806	0.802609	2.00652e+07	1	0
807	0.805034	2.01258e+07	1	0
808	0.805138	2.01284e+07	1	0
809	0.80516	2.0129e+07	1	0
810	0.805195	2.01299e+07	1	0
811	0.80715	2.01788e+07	1	0
812	0.808283	2.02071e+07	1	0
813	0.808422	2.02106e+07	1	0
814	0.810205	2.02551e+07	1	0
815	0.810469	2.02617e+07	1	0
816	0.814908	2.03727e+07	1	0
817	0.817039	2.0426e+07	1	0
818	0.81708	2.0427e+07	1	0
819	0.818724	2.04681e+07	1	0
820	0.819842	2.04961e+07	1	0
821	0.821108	2.05277e+07	1	0
822	0.821129	2.05282e+07	1	0
823	0.825221	2.06305e+07	1	0
824	0.826402	2.066e+07	1	0
825	0.828383	2.07096e+07	1	0
826	0.828798	2.07199e+07	1	0
827	0.829207	2.07302e+07	1	0
828	0.830179	2.07545e+07	1	0
829	0.832318	2.0808e+07	1	0
830	0.832539	2.08135e+07	1	0
831	0.833856	2.08464e+07	1	0
832	0.834298	2.08575e+07	1	0
833	0.837578	2.09394e+07	1	0
834	0.838312	2.09578e+07	1	0
835	0.838449	2.09612e+07	1	0
836	0.839613	2.09903e+07	1	0
837	0.84055	2.10138e+07	1	0
838	0.840587	2.10147e+07	1	0
839	0.84241	2.10602e+07	1	0
840	0.844646	2.11162e+07	1	0
841	0.846623	2.11656e+07	1	0
842	0.847426	2.11856e+07	1	0
843	0.847819	2.11955e+07	1	0
844	0.847838	2.11959e+07	1	0
845	0.8488	2.122e+07	1	0
846	0.848866	2.12217e+07	1	0
847	0.848913	2.12228e+07	1	0
848	0.851736	2.12934e+07	1	0
849	0.851845	2.12961e+07	1	0
850	0.852397	2.13099e+07	1	0
851	0.853427	2.13357e+07	1	0
852	0.855846	2.13961e+07	1	0
853	0.856655	2.14164e+07	1	0
854	0.857382	2.14345e+07	1	0
855	0.859303	2.14826e+07	1	0
856	0.861467	2.15367e+07	1	0
857	0.86186	2.15465e+07	1	0
858	0.862109	2.15527e+07	1	0
859	0.868739	2.17185e+07	1	0
860	0.871476	2.17869e+07	1	0
861	0.872057	2.18014e+07	1	0
862	0.872097	2.18024e+07	1	0
863	0.872696	2.18174e+07	1	0
864	0.875032	2.18758e+07	1	0
865	0.875749	2.18937e+07	1	0
866	0.876655	2.19164e+07	1	0
867	0.877355	2.19339e+07	1	0
868	0.877371	2.19343e+07	1	0
869	0.878656	2.19664e+07	1	0
870	0.880235	2.20059e+07	1	0
871	0.880499	2.20125e+07	1	0
872	0.880507	2.20127e+07	1	0
873	0.880526	2.20132e+07	1	0
874	0.881175	2.20294e+07	1	0
875	0.881177	2.20294e+07	1	0
876	0.882033	2.20508e+07	1	0
877	0.883012	2.20753e+07	1	0
878	0.883076	2.20769e+07	1	0
879	0.883271	2.20818e+07	1	0
880	0.883957	2.20989e+07	1	0
881	0.885297	2.21324e+07	1	0
882	0.885965	2.21491e+07	1	0
883	0.887075	2.21769e+07	1	0
884	0.887981	2.21995e+07	1	0
885	0.88824	2.2206e+07	1	0
886	0.888835	2.22209e+07	1	0
887	0.88958	2.22395e+07	1	0
888	0.890706	2.22676e+07	1	0
889	0.894157	2.23539e+07	1	0
